store_name,date,review,length,review_check,menu,mood,service,price,clean,room,parking,photo,sum
딘타이펑 강남점,2018.1.12,자리가 워낙 많아서 꼭 예약을 할 필요는 없지만 예약을 하면 안쪽에 넓은 자리를 주시는 것 같아요 소룡포랑 샤오마이는 조금 기름졌지만 깔끔한  맛이라 좋았습니다 소룡포가 조금 더 뜨거웠으면 좋았을 것 같습니다 매운새우완탕이 아주 맛있었습니다,135,자리가 워낙 많아서 꼭 예약을 할 필요는 없지만 예약을 하면 안쪽에 넓은 자리를 주시는 것 같아요 소룡포랑 샤오마이는 조금 기름졌지만 깔끔한 맛이라 좋았습니다 소룡포가 조금 더 뜨거웠으면 좋았을 것 같습니다 매운 새우완탕이 아주 맛있었습니다,1,1,0,0,0,1,0,0,3
느린마을양조장 강남점,2018.1.13,느린마을 양조장 안주와 술은 맛있습니다   지하라 그런지 너무 시끄러운것과 테이블에 호출벨이 있는게 아니라서 구석자리에 앉으면 서빙 보는 사람 호출하는게 좀 불편합니다   그리고 생약주 나오는 병이 양재점은 고급스러운 자기병에 나오는데 반해 강남점은 그냥 물병 같은데 나온게 좀 그랬습니다,162,느린마을양조장 안주와 술은 맛있습니다 지하라 그런지 너무 시끄러운 것과 테이블에 호출 벨이 있는 게 아니라서 구석 자리에 앉으면서 빙고는 사람 호출하는 게 좀 불편합니다 그리고 생약주 나오는 병이 양재점은 고급스러운 자기병에 나오는데 반해 강남점은 그냥 물병 같은데 나온 게 좀 그랬습니다,1,1,1,0,0,0,0,0,3
딘타이펑 강남점,2018.1.14,사람이많은 주말이었는데 예약으로 편하케 먹고 나왔어요 딘다이펑 딤섬은 진리입니다,44,사람이 많은 주말이었는데 예약으로 편하게 먹고 나왔어요 딘타이펑 딤섬은 진리입니다,1,1,0,0,0,1,0,0,3
딘타이펑 강남점,2018.1.16,모임하기에 적절한 장소입니다  음식도 맛있고 서빙하시는 분들이 친절하네요 앞으로 자주 이용하겠습니다,56,모임 하기에 적절한 장소입니다 음식도 맛있고 서빙하시는 분들이 친절하네요 앞으로 자주 이용하겠습니다,1,0,1,0,0,1,0,0,3
느린마을양조장 강남점,2018.1.18,사람이 많아서 예약하고 가길 잘 한것 같아요 술은 맛있구 안주는 좀 작고 평범한 편 같아요,50,사람이 많아서 예약하고 가길 잘한 것 같아술은 맛있고 안주는 좀 작고 평범한 편 같아요,1,1,0,0,0,1,0,0,3
딘타이펑 강남점,2018.1.20,점심시간에 갔는데 예약하고 가서 대기 없이 편하게 즐길수 있었습니다 차가 밀려서 좀 늦었는데 전화해서 양해부탁드렸더니 홀딩해주셔서 감사했어요  물론 음식도 맛나고 좋았어요 웃음,98,점심시간에 갔는데 예약하고 가서 대기 없이 편하게 즐길 수 있었습니다 차가 밀려서 좀 늦었는데 전화해서 양해 부탁드렸더니 홀딩 해주셔서 감사했어요 물론 음식도 맛나고 좋았어 웃음,1,0,1,0,0,1,0,0,3
딘타이펑 강남점,2018.1.21,맛있고 네이버예약 음료도 잘마셨어요 피크시간대에 안기다리고 들어간건좋으나 샤오룽바오가 30분정도 걸려서 아쉬웠어요,63,맛있고 네이버예약 음료도 잘 마셨어요 피크시간대에 안 기다리고 들어간 건 좋으나 샤오룽바오가 30분 정도 걸려서 아쉬웠어요,1,0,1,0,0,1,0,0,3
딘타이펑 강남점,2018.1.22,사정이 생겨 1시간30분 전에 미리 전화드려 취소하게 되었는데 친절하게 취소처리 해 주셨습니다 감사합니다 종종가는데 여기 샤오룽바오는 대만 홍콩에서보다 더 맛있는 것 같습니다,98,사정이 생겨 1시간 30분 전에 미리 전화드려 취소하게 되었는데 친절하게 취소 처리해주셨습니다 감사합니다 종종 가는데 여기 샤오룽바오는 대만 홍콩에서 보다 더 맛있는 것 같습니다,1,0,1,0,0,1,0,0,3
딘타이펑 강남점,2018.1.23,음료도 서비스로 받고 분위기도 좋고 음식도 맛있었습니다 자주 이용하겠습니다,41,음료도 서비스로 받고 분위기도 좋고 음식도 맛있었습니다 자주 이용하겠습니다,1,1,1,0,0,0,0,0,3
딘타이펑 강남점,2018.1.23,자주 가던 곳인데 어제는 좀 실망했어요 서버분들이 다들 처음오셨는지 첫주문 누락에 음료 휴대폰에 엎고 네이버예약 음료서비스 안내도 없고 칭따오 맥주 추가주문했는데 안와서 10분기다려서 다른 분께 말씀드렸더니 이중으로 2병 가져다주시고 서버분들 처음 오셔서 미숙한 것은 이해하지만 좀 더 교육이 필요한 것 같습니다 샤오룽바오가 많이 밀렸다지만 주문 후 50분만에 나온 것도 너무 오래걸린듯 다음부턴 개선이 필요할 것 같습니다,237,자주 가던 곳인데 어제는 좀 실망했어요 서버분들이 다들 처음 오셨는지 첫 주문 누락에 음료 휴대폰에 엎고 네이버예약 음료 서비스 안내도 없고 칭따오 맥주 추가 주문했는데 안 와서 10분 기다려서 다른 분께 말씀드렸더니 이중으로 2병 가져다주시고 서버분들 처음 오셔서 미숙한 것은 이해하지만 좀 더 교육이 필요한 것 같습니다 샤오룽바오가 많이 밀렸다지만 주문 후 50분 만에 나온 것도 너무 오래 걸린 듯 다음부턴 개선이 필요할 것 같습니다,1,0,1,0,0,1,0,0,3
딘타이펑 강남점,2018.1.27,토요일이라 대기인원도 많은데 예약하고 가니 바로 입장하고 좋았습니다 역시 샤오룽바오는 맛있었구요,54,토요일이라 대기인원도 많은데 예약하고 가니 바로 입장하고 좋았습니다 역시 샤오룽바오는 맛있었고요,1,1,0,0,0,1,0,0,3
느린마을양조장 강남점,2018.1.29,단체라 예약하고 갔는데 방으로 안내해주셔서 너무 좋았습니다 막걸리며 음식이며 맛 모두 만족스러웠네요,55,단체라 예약하고 갔는데 방으로 안내해 주셔서 너무 좋았습니다 막걸리며 음식이며 맛 모두 만족스러웠네요,1,1,0,0,0,1,0,0,3
느린마을양조장 강남점,2018.1.30,음식도 맛있었고요 겨울막걸리가 일찍동이나는게 아쉬웠지만 봄도 맛있엇어요 웃음 그리고 예약하고 가길 잘한거같네요 사람이 7시 조금만 지나도 차더라고요,82,음식도 맛있었고 겨울 막걸리가 일찍 동이 나는 게 아쉬웠지만 봄도 맛있었어 웃음 그리고 예약하고 가길 잘한 거 같네요 사람이 7시 조금만 지나도 차더라고요,1,0,1,0,0,1,0,0,3
딘타이펑 강남점,2018.1.31,엄청 친절하고 음식도 맛있었어요  네이버로 예약하면 음료도 그냥 주고 좋아요,42,엄청 친절하고 음식도 맛있었어요 네이버로 예약하면 음료도 그냥 주고 좋아요,1,0,1,0,0,1,0,0,3
딘타이펑 강남점,2018.1.31,정말 직원분들이 친절하시고 음식 나오는 속도도 빠르고 좋아요   또 예약하고 오면 음료수도 주고 좋은 자리로 안내해주셔요 기다리지말고 다들 예약하세요,83,정말 직원분들이 친절하시고 음식 나오는 속도도 빠르고 좋아요 또 예약하고 오면 음료수도 주고 좋은 자리로 안내해 주셔기 다리지 말고 다들 예약하세요,0,1,1,0,0,1,0,0,3
느린마을양조장 강남점,2018.1.5,벨이 없어서 좀 아쉬웠으나 막걸리는 너무 맛있었어요 안주는 양에 비해 좀 비싼 간이 없지 않아 있었습니다,58,벨이 없어서 좀 아쉬웠으나 막걸리는 너무 맛있었어요 안주는 양에 비해 좀 비싼 감이 없지 않아 있었습니다,1,0,1,1,0,0,0,0,3
느린마을양조장 강남점,2018.1.5,웨이팅이 엄청 많았는데 네이버 예약하고간 덕분에 바로 앉을 수 있어 좋았어요  음식도 막걸리도 너무 맛있습니다,61,웨이팅이 엄청 많았는데 네이버예약하고 간 덕분에 바로 앉을 수 있어 좋았어요 음식도 막걸리도 너무 맛있습니다,1,1,0,0,0,1,0,0,3
느린마을양조장 강남점,2018.1.5,장점 공간넓음 음식 맛있음 단점 2인 테이블 협소하여 음식 두개이상 시킬경우 좁음 벨이 없음 직원이 지나갈때까지 목빠지게 기다려야함,73,장점 공간 넓음 음식 맛있음 단점 2인 테이블 협소하여 음식 두 개 이상 시킬 경우 좁음 벨 이 없음 직원이 지나갈 때까지 목 빠지게 기다려야 함,1,1,1,0,0,0,0,0,3
느린마을양조장 강남점,2018.1.8,매장도 깔끔하고 안주도 맛있고 막걸리맛도 깔끔해서 괜찮았습니다 다만 홀이 넓은데 비해 종업원이 적어서 부르기가 너무 힘들었어요,71,매장도 깔끔하고 안주도 맛있고 막걸리 맛도 깔끔해서 괜찮았습니다 다만 홀이 넓은데 비해 종업원이 적어서 부르기가 너무 힘들었어요,1,0,1,0,1,0,0,0,3
느린마을양조장 강남점,2018.1.9,두번째 방문인데 위치대비 가격이 오히려 싼편입니다   각각 5명 7명 방문하였는데 10만원 안나옵니다 술을 많이 마시는 편은 아닙니다  안주가 양이 많은 편은아니지만 맛있습니다,99,두 번째 방문인데 위치 대비 가격이 오히려 싼 편입니다 각각 5명 7명 방문하였는데 10만원 안 나옵니 단술을 많이 마시는 편은 아닙니다 안주가 양이 많은 편은 아니지만 맛있습니다,1,0,0,1,0,1,0,0,3
딘타이펑 강남점,2018.10.12,딘타이펑은 강남점만 이용하고 있어요 일단 직원분들이 전부 친절하시고 미리미리 챙겨주시는 점이 강남점을 방문하는 이유 중 하나 입니다 예약하고 방문한 적은 처음인데 좋은 자리로 주셔서 너무 좋았습니다 웃음,113,딘타이펑은 강남점만 이용하고 있어일 단 직원분들이 전부 친절하시고 미리미리 챙겨주시는 점이 강남점을 방문하는 이유 중 하나입니다 예약하고 방문한 적은 처음인데 좋은 자리로 주셔서 너무 좋았습니다 웃음,0,1,1,0,0,1,0,0,3
딘타이펑 강남점,2018.10.16,서비스도 좋고 음식도 맛있고 지인들과 즐거운 시간을 보낼 수 있는 장소 이네요,43,서비스도 좋고 음식도 맛있고 지인들과 즐거운 시간을 보낼 수 있는 장소이네요,1,0,1,0,0,1,0,0,3
딘타이펑 강남점,2018.10.19,금요일 저녁 대기자 엄청 많았는데 예약하고 가니 기다리지 않아도 돼서 매우 만족 딤섬과리도 굿,54,금요일 저녁 대기자 엄청 많았는데 예약하고 가니 기다리지 않아도 돼서 매우 만족 딤섬과 요리도 굿,1,1,0,0,0,1,0,0,3
딘타이펑 강남점,2018.10.19,예약하길 정말 잘했네요 웃음 금요일 강남 저녁은 웨이팅 필수인데 기다리지 않고 칠리새우랑 샤오룽바오 맛있게 잘먹었어요 네이버 예약했다고 에이드 2잔도 무료로 마셔서 더 좋았습니다,99,예약하길 정말 잘했네요 웃음 금요일 강남 저녁은 웨이팅 필수인데 기다리지 않고 칠리새우랑 샤오룽바오 맛있게 잘 먹었어요 네이버예약했다고 에이드 2잔도 무료로 마셔서 더 좋았습니다,1,0,1,0,0,1,0,0,3
느린마을양조장 강남점,2018.10.2,여기 막걸리 참 좋아해서 자주가는데 항상 갈때마다 사람이 많아서 이번에 예약해서 가니까 안기다리고 아주좋았어요,61,여기 막걸리 참 좋아해서 자주 가는데 항상 갈 때마다 사람이 많아서 이번에 예약해서 가니까 안 기다리고 아주 좋았어요,1,1,0,0,0,1,0,0,3
딘타이펑 강남점,2018.10.21,좋은 자리로 예약해주심,12,좋은 자리로 예약해 주심,0,1,1,0,0,1,0,0,3
딘타이펑 강남점,2018.10.24,예약후 방문하였는데 자리도 미리 준비해놓고 서비스로 음료도 2잔주었습니다 홍콩 대만 중국 지점과 약간 다르지만 나쁘지 않았습니다,71,예약 후 방문하였는데 자리도 미리 준비해 놓고 서비스로 음료도 2잔 주었습니다 홍콩 대만 중국 지점과 약간 다르지만 나쁘지 않았습니다,0,1,1,0,0,1,0,0,3
느린마을양조장 강남점,2018.10.24,음식도 술도 맛있고 다 괜찮았는데 다만 서버분들 호출하기가 어려웠어요 예약은 꼭하고 가세요,50,음식도 술도 맛있고 다 괜찮았는데 다만 서버분들 호출하기가 어려웠어요 예약은 꼭 하고 가세요,1,0,1,0,0,1,0,0,3
딘타이펑 강남점,2018.10.25,역시나 딘타이펑답게 서비스 맛 모두 만족했습니다   그리고 네이버로 예약하고 가니 에이드 두 잔을 무료로 제공해 줘서 와이프랑 둘 이 아주 기분좋게 잘 먹고 왔습니다,93,역시 나 딘타이펑답게 서비스 맛 모두 만족했습니다 그리고 네이버로 예약하고 가니 에이드 두 잔을 무료로 제공해줘서 와이프랑 둘이 아주 기분 좋게 잘 먹고 왔습니다,1,0,1,0,0,1,0,0,3
딘타이펑 강남점,2018.10.25,초창기보다 맛이 덜해진건 확실합니다 저녁시간대 손님 숫자에서도 드러나죠 전체적으로 음식이 짠편이고 어떤 것은 몹시 짜기도 하구요 음식이 한꺼번에 나와서 금방 식어버리기까지하니 회전율 따지나요 직원들이 계속해서 단체 인사하는 것도 좋지만 음식으로 승부를 봐야하는게 맞는거겠죠 앞으로 한 5년간은 가고싶은 생각이 안들것 같습니다,182,초창기보다 맛이 덜해진 건 확실합니다 저녁 시간대 손님 숫자에서도 드러나죠 전체적으로 음식이 짠 편이고 어떤 것은 몹시 짜기도 하구 음식이 한꺼번에 나와서 금방 식어버리기까지 하니 회전율 따지나 직원들이 계속해서 단체 인사하는 것도 좋지만 음식으로 승부를 봐야 하는 게 맞는 거겠죠 앞으로 한 5년간은 가고 싶은 생각이 안 들 것 같습니다,1,1,1,0,0,0,0,0,3
딘타이펑 강남점,2018.10.26,네이버 예약을 통해 금요일 저녁 기다리지 않고 이용할 수 있어서 좋았습니다  음식도 빨리 나오고 맛도 좋았습니다,63,네이버예약을 통해 금요일 저녁 기다리지 않고 이용할 수 있어서 좋았습니다 음식도 빨리 나오고 맛도 좋았습니다,1,0,1,0,0,1,0,0,3
화기애애 강남역점,2018.10.27,청첩장모임으로 갔는데 맛있고 분위기도 좋았어요 추천해요,30,청첩장 모임으로 갔는데 맛있고 분위기도 좋았어요 추천해요,1,1,0,0,0,1,0,0,3
딘타이펑 강남점,2018.10.29,샤오룽바오 샘플러랑 완탕면 먹었습니다 예약시간보다 일찍 도착했었는데 미리 준비된 자리로 안내해주셨어요 자리도 너무 좋았고 음식도 맛났습니다 샤오룽바오가 짭짤해선지 완탕면 국물이 다소 밍밍하게 느껴졌지만 결과적으론 간이 중화된거같았어요 예약하고가서 받은 음료서비스도 좋았습니다 재방문의사 이백퍼에요,165,샤오룽바오 샘플러랑 완탕면 먹었습니다 예약시간보다 일찍 도착했었는데 미리 준비된 자리로 안내해 주셨어요 자리도 너무 좋았고 음식도 맛났습니다 샤오룽바오가 짭짤해선지 완탕면 국물이 다소 밍밍하게 느껴졌지만 결과적으론 간이 중화된 거 같았어요 예약하고 가서 받은 음료 서비스도 좋았습니다 재방문의사이 백퍼에요,1,0,1,0,0,1,0,0,3
