,store_name,date,review,length,review_check,check_length,menu,mood,service,price,clean,room,parking,photo,sum,helpful,맛,맛집,메뉴_음식,친절_직원,때,예약,가격,분위기,추천,store,딘타이펑,백억하누,화기애애,라그릴리아,강남진해장,구스,파파야리프,고양이부엌,시골야채된장,을밀대,담소,청류벽,기리야마,시카고,대려도,신부자,봉추찜닭,리샨,Pavox,삼거리,느린마을,봉피양
1397,백억하누 강남본점,2019-11-04,투뿔러스고기를 처음 먹어본 모임사람들이 너무 맛있었다면서 웃음 극찬을 하네요 제가 가게 사장님은 아니지만 뿌듯했어요 다음주엔 가족들이랑 또 올게요,81,투뿔러스 고기를 처음 먹어본 모임 사람들이 너무 맛있었다면서 웃음 극찬을 하네요 제가 가게 사장님은 아니지만 뿌듯했어요 다음 주엔 가족들이랑 또 올게요,84,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,백억하누 강남본점,2019-11-05,맛있게 잘 먹고 갑니다 다만 가격이 좀 쏀건 어쩔수가 없네요,33,맛있게 잘 먹고 갑니다 다만 가격이 좀 쎈건 어쩔 수가 없네요,34,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,백억하누 강남본점,2019-11-08,백억하누 고기질도 좋고 고기도 다 구워주셔서 진짜 편하게 먹고 왔습니다  육즙이 살아있는게 입에서 살살 녹아요  등심이 진짜 최고네요,74,백억하누 고기질도 좋고 고기도 다 구워주셔서 진짜 편하게 먹고 왔습니다 육즙이 살아있는 게 입에서 살살 녹아요 등심이 진짜 최고네요,73,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,느린마을양조장 강남점,2019-11-09,잘 먹고 왔습니다 안주도 항상 맛있고 막걸리도 맛있어요 모임 잘 하고 왔습니다,43,잘 먹고 왔습니다 안주도 항상 맛있고 막걸리도 맛있어요 모임 잘하고 왔습니다,42,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1401,백억하누 강남본점,2019-12-10,삼합마려워서 회식장소로 강력하게 밀어붙였습니다 백억삼합 대자 먹었어요 원없이 먹고 기분좋게 마무리 했습니다  강남한우 전복삼합 강남회식,75,삼합 마려워서 회식 장소로 강력하게 밀어붙였습니다 백억 삼합 대자 먹었어요 원 없이 먹고 기분 좋게 마무리했습니다 강남 한우 전복삼합 강남 회식,80,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,리샨 삼성타운점,2019-12-10,분위기 좋고 짬뽕 최고,12,분위기 좋고 짬뽕 최고,12,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1403,백억하누 강남본점,2019-12-11,잘먹고갑니다 너무맛있게 잘먹었습니다 친절한서비스까지 후회없는선택이네요,38,잘 먹고 갑니다 너무 맛있게 잘 먹었습니다 친절한 서비스까지 후회 없는 선택이네요,45,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,딘타이펑 강남점,2019-12-11,예약했는데 십분정고 늦는다고 미리 전화했네요  미리 전화주셔서 감사하다고 친절하게 응대해주셔허 감사했습니다 직원분들 다 좋으셨어요,72,예약했는데 십분 정도 늦는다고 미리 전화했네요 미리 전화 주셔서 감사하다고 친절하게 응대해 주셔서 감사했습니다 직원분들 다 좋으셨어요,74,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,느린마을양조장 강남점,2019-12-12,느린마을 강남점    다른 건 모르겠고 알탕 시켰는데 쓰레기 같았습니다 알은 거의 찾아볼 수 없고 메뉴명을 보지 않으면 정체를 알 수 없는 탕이 나오더군요 막걸리는 모르겠지만 안주때문에 다시는 안갈 거예요 마지막으로 계산할 때 제가 기분이 나빠서 그렇게 느꼈는지 모르겠지만 여자분이 카운터에서 빌지와 신용카드를 낚아채가듯 가져 가서 기분이 좋지 않았습니다,198,느린마을 강남점 다른 건 모르겠고 알탕 시켰는데 쓰레기 같았습니다 알은 거의 찾아볼 수 없고 메뉴명을 보지 않으면 정체를 알 수 없는 탕이 나오더군요 막걸리는 모르겠지만 안주 때문에 다시는 안 갈 거예요 마지막으로 계산할 때 제가 기분이 나빠서 그렇게 느꼈는지 모르겠지만 여자분이 카운터에서 빌지와 신용카드를 낚아채가 듯 가져가서 기분이 좋지 않았습니다,197,1,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1406,백억하누 강남본점,2019-12-13,음식점 발렛파킹 시스템과 불친절 조심하세요  말도안되게 돈 뜯깁니다,37,음식점 발렛파킹 시스템과 불친절 조심하세요 말도 안 되게 돈 뜯깁니다,38,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,느린마을양조장 강남점,2019-12-13,막걸리 최고 안주는 가성비가 조금 아쉬워요,23,막걸리 최고 안주는 가성비가 조금 아쉬워요,23,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1408,느린마을양조장 강남점,2019-12-13,금요일저녁이라 시끄럽긴 했지만 음식 맛도 좋고 막걸리도 맛있어서 좋았네요,40,금요일 저녁이라 시끄럽긴 했지만 음식 맛도 좋고 막걸리도 맛있어서 좋았네요,41,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1409,화기애애 강남역점,2019-12-14,맛있어요웃음 여자직원이 친절해요,17,맛있어 웃음 여자 직원이 친절해요,18,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,백억하누 강남본점,2019-12-14,먹고 건강해지는 것 같은 느낌을 주는 음식이었어요 가족들이랑 먹으러 갔다왔는데 다음에 또 갈 것 같습니다웃음,60,먹고 건강해지는 것 같은 느낌을 주는 음식이었어요 가족들이랑 먹으러 갔다 왔는데 다음에 또 갈 것 같습니다 웃음,62,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,백억하누 강남본점,2019-12-15,고기가 살살녹는다 오랜만에 부모님이랑 입호강했습니다 웃음,31,고기가 살살 녹는다 오랜만에 부모님이랑 입호강했습니다 웃음,32,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,느린마을양조장 강남점,2019-12-15,생일기념으로 절친들과 즐겁게 한잔했어요 4명이서 먹으니 12만원 정도 나오네요,43,생일 기념으로 절친들과 즐겁게 한잔했어요 4명이서 먹으니 12만원 정도 나오네요,44,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1413,딘타이펑 강남점,2019-12-16,직원분들도 친절하시고 음식도 좋았어요,20,직원분들도 친절하시고 음식도 좋았어요,20,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,백억하누 강남본점,2019-12-17,위로올라가니까정원같은 이쁜 마당같은 입구부터 들어가면서부터 퀄리티가 굿굿 맛도좋아요,46,위로 올라가니까 정원 같은 이쁜 마당 같은 입구부터 들어가면서부터 퀄리티가 굿 맛도 좋아요,50,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,딘타이펑 강남점,2019-12-17,다 맛있음 새우탕이랑 딤섬도 맛있고 그린빈쇠고기볶음도 맛있었어요 모든 음식이 따끈하게 나와서 기분좋게 먹었고 서버들도 매우 친절하셔서 기분좋게 식사했습니다 웃음,89,다 맛있음 새우탕이랑 딤섬도 맛있고 그린 빈 쇠고기 볶음도 맛있었어요 모든 음식이 따끈하게 나와서 기분 좋게 먹었고 서버들도 매우 친절하셔서 기분 좋게 식사했습니다 웃음,94,1,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,화기애애 강남역점,2019-12-18,좋았어요 편안한 시간 보냈습니다,17,좋았어 편안한 시간 보냈습니다,16,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,삼거리포차,2019-12-19,분위기조아요웃음맛도조야굿뜨 취저,17,분위기 좋아 웃음 맛도 좋아요 굿 취향저격,23,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1418,느린마을양조장 강남점,2019-12-19,양조장 안에서 시끌벅적하게 막걸리 한잔 기울일 수 있는 곳  다양한 맛의 막걸리와 약주가 있는 곳  안주는 쭈꾸미 육전 녹두전 시켰는데 쭈꾸미만 맵지만 먹을만 했고 육전은 비리고 녹두전은 딱딱했음  세명이 막걸리 3종류와 산사와 민들레 술 이렇게 총 다섯병 마셨는데 다음날 숙취 없고 깔끔했다는,164,양조장 안에서 시끌벅적하게 막걸리 한 잔 기울일 수 있는 곳 다양한 맛의 막걸리와 약주가 있는 곳 안주는 주꾸미 육전 녹두전 시켰는데 주꾸미만 맵지만 먹을 만했고 육전은 비리고 녹두전은 딱딱했음 세 명이 막걸리 3종류와 산사와 민들레술 이렇게 총 다섯 병 마셨는데 다음날 숙취 없고 깔끔했다는,163,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1419,딘타이펑 강남점,2019-12-21,맛은 괜찮았는데 직원들이 바빠서 응대할 시간이 없어 보여서 아쉬웠어요,38,맛은 괜찮았는데 직원들이 바빠서 응대할 시간이 없어 보여서 아쉬웠어요,38,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,백억하누 강남본점,2019-12-23,맛도 좋고 친절하고 좋습니다,15,맛도 좋고 친절하고 좋습니다,15,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,백억하누 강남본점,2019-12-26,먹어도 먹어도 질리지가 않네요 좋아요 추우니까 몸보신해야지하면 항상 먼저 생각나서 오는데 항상 친절하시고 맛도 좋아 애용해요 하트 또 방문할게요,80,먹어도 먹어도 질리지가 않네요 좋아요 추우니까 몸보신해야지 하면 항상 먼저 생각나서 오는데 항상 친절하시고 맛도 좋아 애용해요 하트 또 방문할게요,81,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,화기애애 강남역점,2019-12-27,분위기도 괜찮고 맛도 괜찮고 좋았습니다,21,분위기도 괜찮고 맛도 괜찮고 좋았습니다,21,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,백억하누 강남본점,2019-12-28,둘이서 전복삼합 먹고 진하게 데이트 하트하트 밑반찬도 깔끔 전복이랑 고기도 싱싱웃음,46,둘이서 전복삼합 먹고 진하게 데이트 하트 밑반찬도 깔끔 전복이랑 고기도 싱싱 웃음,45,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,백억하누 강남본점,2019-12-28,맛있어요 넓어서즐거운모임이었습니다,18,맛있어요 넓어서 즐거운 모임이었습니다,20,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,백억하누 강남본점,2019-12-29,처음에는 잘 몰랏는데 자꾸 생각나서 망년회할때 친구들이랑 예약해서 갓는데 예약서비스도 주시고 친구들이랑 즐거운시간 절 보내고갑니다 웃음,75,처음에는 잘 몰랐는데 자꾸 생각나서 망년회 할 때 친구들이랑 예약해서 갔는데 예약 서비스도 주시고 친구들이랑 즐거운 시간 절 보내고 갑니다 웃음,80,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,파파야리프,2019-12-29,음식이 좀 자극적이고 노래가 너무 커서 소리지르면서 말해야함 실망 분위기는 밝고 괜찮음,48,음식이 좀 자극적이고 노래가 너무 커서 소리 지르면서 말해야 함 실망 분위기는 밝고 괜찮음,50,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,느린마을양조장 강남점,2019-12-29,전에 쓴 후기를 보고갔는데 맞더라구요  막걸리는 정말 맛있게 먹었는데 안주가 별로였습니다 그나마 나은 김치전 추천 드립니다 그리고 단발머리에 안경쓰신 직원분 후기보고 알고 갔지만 직접 접해보니 기분이 좋지 않더라구요 서빙 처음 받을때부터 설렁설렁 받으시고 기본으로 나오는 두부과자 더 달라고했는데 기분나쁜 표정하시고 아무말없이 테이블에 탁놓고 가시더라구요 그리고 계산서 빈자리도 있는데 굳이 구석진 휴지 자리위에 놓으시구요 아 다른 직원분들은 친절했습니다  1차로 밥먹고 2차로 와서 막걸리만 먹고가는걸 추천드려요,287,전에 쓴 후기를 보고 갔는데 맞더라고요 막걸리는 정말 맛있게 먹었는데 안주가 별로였습니다 그나마 나은 김치전 추천드립니다 그리고 단발머리에 안경 쓰신 직원분 후기 보고 알고 갔지만 직접 접해보니 기분이 좋지 않더라고요 서빙 처음 받을 때부터 설렁설렁 받으시고 기본으로 나오는 두부과자 더 달라고 했는데 기분 나쁜 표정 하시고 아무 말 없이 테이블에 탁 놓고 가시더라고요 그리고 계산서 빈자리도 있는데 굳이 구석진 휴지 자리 위에 놓으시고요 아 다른 직원분들은 친절했습니다 일차로 밥 먹고 이차로 와서 막걸리만 먹고 가는 걸 추천드려요,298,1,0,1,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1428,백억하누 강남본점,2019-12-03,일전에 받았던 포인트와 더해서 계산도 잘해주시고 한우불고기 깔끔하게 잘먹었서요,43,일전에 받았던 포인트와 더해서 계산도 잘해주시고 한우불고기 깔끔하게 잘 먹었어요,44,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,딘타이펑 강남점,2019-12-03,맛있고 친절해요 서비스 에이드도 좋네요  엄청 바쁜데 직원분들이 친절하게 애쓰셔서 고마웠어요,51,맛있고 친절해 서비스 에이드도 좋네요 엄청 바쁜데 직원분들이 친절하게 애쓰셔서 고마웠어요,49,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,강남진해장,2019-12-30,엄청 맛있어요 12000원 비싸긴 하지만 그만큼 퀄리티는 보장합니다,37,엄청 맛있어요 12000원 비싸긴 하지만 그만큼 퀄리티는 보장합니다,37,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,라그릴리아 SPC스퀘어점,2019-12-31,분위기나 맛 좋습니다 만족,14,분위기나 맛 좋습니다 만족,14,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,딘타이펑 강남점,2019-12-05,일행이6명이어서 골고루 먹고싶어 셋트와 단품요리 3개시켜서 먹었어요 양이 조금아쉬웠어요,48,일행이 6명이어서 골고루 먹고 싶어 세트와 단품요리 3개 시켜서 먹었어요 양이 조금 아쉬웠어요,52,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,딘타이펑 강남점,2019-12-06,다들 친절하시고 음식은 더 맛있어졌어요,21,다들 친절하시고 음식은 더 맛있어졌어요,21,1,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,딘타이펑 강남점,2019-05-27,역시 딘타이펑 입니다  음식서비스 모두 만족한 식사였읍니다,32,역시 딘타이펑입니다 음식 서비스 모두 만족한 식사였습니다,31,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,봉추찜닭 강남주공공이점,2019-05-27,상상하는 찜닭맛으로 맛있어요웃음근데 포장비에 천원이 추가 됨,33,상상하는 찜닭 맛으로 맛있어 웃음 근데 포장비에 천 원이 추가됨,35,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1436,고양이부엌,2019-06-01,테이블끼리 다닥다닥 붙어있기에 모르는 사람들이랑 겸상하는 느낌이 있어요 그래도 맛은 있습니다,51,테이블끼리 다닥다닥 붙어 있기에 모르는 사람들이랑 겸상하는 느낌이 있어요 그래도 맛은 있습니다,52,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,딘타이펑 강남점,2019-06-01,너무친절하고맛잇었어요,11,너무 친절하고 맛 있었어요,14,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,백억하누 강남본점,2019-06-10,차돌박이도 질이 좋은 소고기를 사용하시고  활전복과 조개 관자가 싱싱해서 먹기좋아요  회식장소로 많이 먹더라구요 가족들과 와도 좋은곳이에요,77,차돌박이도 질이 좋은 소고기를 사용하시고 활전복과 조개관자가 싱싱해서 먹기 좋아요 회식장소로 많이 먹더라고요 가족들과 와도 좋은 곳이에요,76,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,백억하누 강남본점,2019-06-11,비싼감이 없지않아 있지만 맛있게 잘먹었습니다,24,비싼 감이 없지 않아 있지만 맛있게 잘 먹었습니다,27,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,딘타이펑 강남점,2019-06-12,벨이 없어서 직원 부르기가 힘들었습니다 다른음식은 맛있었는데 메인인 딤섬이 약간 비린내나서 제일 별로였네요,59,벨이 없어서 직원 부르기가 힘들었습니다 다른 음식은 맛있었는데 메인인 딤섬이 약간 비린내 나서 제일 별로였네요,61,1,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,느린마을양조장 강남점,2019-06-13,외국인 친구가 무척 좋아했습니다  특히 무한리필로 막걸리와 전통주를 맛볼수 있는게 가성비 좋았어요,54,외국인 친구가 무척 좋아했습니다 특히 무한리필로 막걸리와 전통주를 맛볼 수 있는 게 가성비 좋았어요,55,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1442,느린마을양조장 강남점,2019-06-15,안주도 맛있고 술도 맛있고 분위기도 좋고,22,안주도 맛있고 술도 맛있고 분위기도 좋고,22,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1443,백억하누 강남본점,2019-06-16,부모님데려가길 너무 잘한것같습니다 너무좋아하셨어요 웃음 고기의 질도 너무좋고 맛까지 있어서 만족합니다 밑반찬부터 깔끔하고 맛도 좋으니 메인메뉴는 맛있을 수 밖에 없는것같아요 웃음,99,부모님 데려가길 너무 잘한 것 같습니다 너무 좋아하셨어요 웃음 고기의 질도 너무 좋고 맛까지 있어서 만족합니다 밑반찬부터 깔끔하고 맛도 좋으니 메인 메뉴는 맛있을 수밖에 없는 것 같아요 웃음,106,1,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,딘타이펑 강남점,2019-06-18,예약하구가니까 바로입장하구좋네요  딘타이펑 샤오룽바오 존맛 웃음,35,예약하고 가니까 바로 입장하고 좋네요 딘타이펑 샤오룽바오 너무 맛있어요 웃음,42,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,백억하누 강남본점,2019-06-19,전복삼합 맛있다길래 외식햇는데 맛있네요 웃음 딸아이도 잘 먹어서 자주 갈게요,42,전복삼합 맛있다길래 외식했는데 맛있네요 웃음 딸아이도 잘 먹어서 자주 갈게요,42,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,백억하누 강남본점,2019-06-19,그냥 이가격에 다른고기집가겠어요 기본찬이 별루없네요,28,그냥 이 가격에 다른 고깃집 가겠어요 기본 찬이 별루 없네요,33,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,백억하누 강남본점,2019-06-19,가족끼리가서 밥먹기도 좋을거같아요 고기도 퀄리티좋고 음식 대접하기 좋은곳이네요 웃음,46,가족끼리 가서 밥 먹기도 좋을 거 같아요 고기도 퀄리티 좋고 음식 대접하기 좋은 곳이네요 웃음,52,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,백억하누 강남본점,2019-06-19,매우 맛있게 잘 먹었습니다 지인들과도 좋은 시간 보내고 갑니다,34,매우 맛있게 잘 먹었습니다 지인들과도 좋은 시간 보내고 갑니다,34,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,딘타이펑 강남점,2019-06-19,음식을 나누어 먹고있는데 덜어먹을 그릇이나 앞접시등을 가져다주지 않아서 일일이 부탁해야 음식이 식은뒤 한참만에 가져다주었다 음식은 너무 빨리 나왔다,82,음식을 나누어 먹고 있는데 덜어 먹을 그릇이나 앞접시 등을 가져다주지 않아서 일일이 부탁해야 음식 이식은 뒤 한참 만에 가져다주었다 음식은 너무 빨리 나왔다,87,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,백억하누 강남본점,2019-06-21,여기 소고기가 투쁠이란말에 부모님 모시고 다녀왔습니다 고기질도 너무 좋고 부드러워서 정말 맛있게 먹고 왔습니다 웃음 부모님도 너무 좋아하셔서 간만에 좋은곳에서 효도했네요 다음번엔 회식으로 한번 가볼까 합니다 웃음,118,여기 소고기가 투쁠이란 말에 부모님 모시고 다녀왔습니다 고기질도 너무 좋고 부드러워서 정말 맛있게 먹고 왔습니다 웃음 부모님도 너무 좋아하셔서 오래간만에 좋은 곳에서 효도했네요 다음번엔 회식으로 한번 가볼까 합니다 웃음,122,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
